6372.8,166.50,0.158,68.568,0.04461,0.01562
6384.0,166.90,0.159,68.689,0.04499,0.01562
6392.1,167.30,0.161,68.776,0.04536,0.01561
6403.2,167.70,0.162,68.895,0.04574,0.01561
6411.0,168.10,0.163,68.979,0.04611,0.01561
6420.9,168.50,0.165,69.086,0.04649,0.01561
6429.8,168.90,0.166,69.181,0.04686,0.01561
6438.6,169.30,0.167,69.276,0.04723,0.01561
6449.2,169.70,0.169,69.391,0.04760,0.01560
6456.9,170.10,0.170,69.473,0.04797,0.01560
6466.5,170.50,0.171,69.577,0.04835,0.01560
6473.8,170.90,0.173,69.655,0.04872,0.01560
6484.8,171.30,0.174,69.774,0.04909,0.01560
6491.8,171.70,0.175,69.849,0.04946,0.01560
6502.1,172.10,0.177,69.960,0.04984,0.01560
6509.6,172.50,0.178,70.039,0.05021,0.01560
6520.4,172.90,0.179,70.156,0.05059,0.01559
6526.8,173.30,0.181,70.225,0.05096,0.01559
6537.7,173.70,0.182,70.342,0.05134,0.01559
6542.5,174.10,0.183,70.394,0.05171,0.01560
6552.9,174.50,0.185,70.505,0.05208,0.01559
6559.4,174.90,0.186,70.575,0.05245,0.01559
6569.4,175.30,0.187,70.683,0.05282,0.01559
6576.6,175.70,0.189,70.761,0.05320,0.01559
6585.5,176.10,0.190,70.856,0.05357,0.01559
6592.6,176.50,0.191,70.933,0.05394,0.01558
6600.7,176.90,0.193,71.020,0.05432,0.01558
6608.0,177.30,0.194,71.098,0.05469,0.01558
6616.3,177.70,0.195,71.188,0.05506,0.01558
6624.7,178.10,0.197,71.278,0.05543,0.01558
6632.1,178.50,0.198,71.358,0.05581,0.01558
6640.7,178.90,0.199,71.450,0.05619,0.01558
6646.7,179.30,0.201,71.515,0.05656,0.01558
6655.2,179.70,0.202,71.607,0.05693,0.01558
6660.6,180.10,0.203,71.665,0.05731,0.01557
6669.3,180.50,0.205,71.758,0.05768,0.01557
6674.8,180.90,0.206,71.818,0.05805,0.01557
6684.1,181.30,0.207,71.918,0.05843,0.01557
6689.0,181.70,0.209,71.970,0.05880,0.01557
6698.6,182.10,0.210,72.074,0.05917,0.01556
6702.7,182.50,0.211,72.118,0.05954,0.01556
6712.2,182.90,0.213,72.220,0.05991,0.01556
6717.8,183.30,0.214,72.280,0.06029,0.01556
6726.0,183.70,0.215,72.368,0.06067,0.01555
6731.3,184.10,0.217,72.425,0.06104,0.01555
6739.9,184.50,0.218,72.518,0.06142,0.01555
6744.3,184.90,0.219,72.565,0.06179,0.01555
6753.1,185.30,0.221,72.660,0.06217,0.01555
6757.9,185.70,0.222,72.712,0.06254,0.01554
6766.1,186.10,0.223,72.799,0.06291,0.01554
6770.5,186.50,0.225,72.847,0.06329,0.01554
6778.2,186.90,0.226,72.930,0.06366,0.01554
